id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
P4-001,2026-09-04,EU,AT,LEMONTEC (ex KlickImpuls),agentura,GA4 und GTM Sorglos-Paket,fixed_package,jediný tier,199 €,EUR,měsíc,4975,neuvedeno,1 (implicitně),"GA4, GTM",neuvedeno,ne,"Denní monitoring top 10 eventů + GTM integrace + pageviews, proaktivní úpravy při změnách GA4, opravy chyb; bez vazby; 14 dní setup. Kódy A1,A2,C1,C5,G1,G4,G7; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://lemontec.at/leistungen/tracking/ga4-gtm-sorglos-paket/,E4-001
P4-002,2026-09-04,EU,DE,ADS-Tracking.de,agentura,Server-Side Tracking Agentur – Basic,tiered,Basic,179 €,EUR,měsíc,4475,0,1,GA4 + ad platformy,neuvedeno,ne,"do 4 000 sessions/měs; setup 549 € jednorázově; 12 měsíců min., roční předplatba; provoz sGTM pipeline, monitoring, Störungsbehebung, API updates. Kódy A5,D1,D2,G5,G7; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://ads-tracking.de/preise,E4-003
P4-003,2026-09-04,EU,DE,ADS-Tracking.de,agentura,Server-Side Tracking Agentur – Starter,tiered,Starter,299 €,EUR,měsíc,7475,0,1,GA4 + ad platformy,neuvedeno,ne,"do 10 000 sessions/měs; jinak jako Basic; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://ads-tracking.de/preise,E4-003
P4-004,2026-09-04,EU,DE,ADS-Tracking.de,agentura,Server-Side Tracking Agentur – Small,tiered,Small,449 €,EUR,měsíc,11225,10 h/rok,1,GA4 + ad platformy,neuvedeno,ne,"do 25 000 sessions/měs; 10 h podpory ročně; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://ads-tracking.de/preise,E4-003
P4-005,2026-09-04,EU,DE,ADS-Tracking.de,agentura,Server-Side Tracking Agentur – Middle,tiered,Middle,799 €,EUR,měsíc,19975,20 h/rok,1,GA4 + ad platformy,neuvedeno,ne,"do 50 000 sessions/měs; 20 h podpory ročně; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://ads-tracking.de/preise,E4-003
P4-006,2026-09-04,EU,DE,ADS-Tracking.de,agentura,Server-Side Tracking Agentur – Max,tiered,Max,1.299 €,EUR,měsíc,32475,30 h/rok,1,GA4 + ad platformy,neuvedeno,ne,"do 125 000 sessions/měs; 30 h podpory ročně; nad to individuálně; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://ads-tracking.de/preise,E4-003
P4-007,2026-09-04,EU,DE,Gandke (Markus Baersch),freelancer/agentura,Tracking & Datenschutz-Audit / Experten-Coaching,hourly_rate,–,139 €/h,EUR,hodina,34750,proxy 10 h,–,"GA4, GTM, Consent Mode v2, sGTM",neuvedeno,ne,"proxy 10 h; účtováno po minutách; měsíčně vypověditelné; žádná tracking pauschale; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://www.gandke.de/online-internet-marketing-preisliste.html,E4-005
P4-008,2026-09-04,EU,DE,SaphirSolution,agentura,"laufende Betreuung (GA4 Agentur, FAQ)",fixed_package,neuvedeno,ab ca. 800–1.500 €,EUR,měsíc,20000,neuvedeno,neuvedeno,GA4,neuvedeno,ne,"rozpětí do 37 500 CZK; jen orientační údaj z FAQ, rozsah neuveden (scope=unknown); kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://www.saphirsolution.de/google-analytics-4-agentur/,E4-006
P4-009,2026-09-04,EU,DE,argoberlin,agentura,Google Analytics-Beratung (snippet),fixed_package,neuvedeno,ab 190 €,EUR,měsíc,4750,neuvedeno,neuvedeno,GA,neuvedeno,ne,"NEOVĚŘENO – údaj ze snippetu vyhledávání, stránka vrátila 404; scope=unknown; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://argoberlin.de/google-analytics-beratung/,E4-027
P4-010,2026-09-04,EU,DE,argoberlin,agentura,Beratungsstunde (snippet),hourly_rate,–,106 €/h,EUR,hodina,26500,proxy 10 h,–,GA,neuvedeno,ne,"NEOVĚŘENO – snippet, stránka 404; proxy 10 h; kurzy: 1 EUR=25 CZK, 1 GBP=29 CZK, 1 PLN=5.8 CZK, 1 CHF=26 CZK; 1 DKK=3.35 CZK (přes 7,46 DKK/EUR, není v zadání); 1 USD=23 CZK (odhad, není v zadání)",https://argoberlin.de/google-analytics-beratung/,E4-027
